audio,label
-35,1
-45,1
-52,1
-52,1
-56,1
-55,1
-44,1
-38,1
-49,1
-46,1
-51,1
-47,1
-48,1
-47,1
-42,1
-45,1
-43,1
-41,1
-36,1
-18,1
-9,1
-19,1
-37,1
-60,1
-64,1
-49,1
-14,1
15,1
30,1
21,1
0,1
-19,1
-19,1
-2,1
25,1
37,1
41,1
15,1
-28,1
-58,1
-61,1
-44,1
-15,1
12,1
23,1
16,1
-2,1
0,1
8,1
30,1
54,1
75,1
68,1
42,1
15,1
-1,1
-3,1
6,1
14,1
27,1
24,1
9,1
1,1
5,1
18,1
32,1
40,1
44,1
32,1
19,1
10,1
11,1
5,1
5,1
0,1
-15,1
-33,1
-44,1
-37,1
-28,1
-23,1
-17,1
-24,1
-37,1
-49,1
-50,1
-49,1
-48,1
-35,1
-30,1
-48,1
-69,1
-88,1
-84,1
-46,1
-9,1
9,1
15,1
0,1
-44,1
-63,1
-63,1
-35,1
-10,1
1,1
-15,1
-63,1
-112,1
-134,1
-123,1
-94,1
-57,1
-37,1
-29,1
-50,1
-82,1
-93,1
-67,1
-32,1
11,1
8,1
-11,1
-48,1
-85,1
-105,1
-91,1
-67,1
-44,1
-42,1
-65,1
-96,1
-98,1
-76,1
-22,1
27,1
60,1
65,1
42,1
-2,1
-24,1
-15,1
-7,1
17,1
7,1
-38,1
-98,1
-128,1
-133,1
-95,1
-43,1
2,1
2,1
-11,1
-37,1
-54,1
-44,1
3,1
54,1
74,1
58,1
29,1
-7,1
-29,1
-22,1
2,1
17,1
20,1
1,1
-31,1
-68,1
-73,1
-65,1
-46,1
-15,1
0,1
-6,1
-17,1
-15,1
-10,1
8,1
37,1
47,1
43,1
27,1
12,1
-12,1
-33,1
-35,1
-33,1
-31,1
-36,1
-35,1
-35,1
-41,1
-33,1
-19,1
-15,1
-15,1
-7,1
-10,1
-18,1
-12,1
-20,1
-36,1
-54,1
-59,1
-61,1
-64,1
40,1
29,1
40,1
45,1
34,1
5,1
-32,1
-22,1
-2,1
-5,1
20,1
35,1
5,1
-3,1
-12,1
-19,1
15,1
35,1
33,1
16,1
-32,1
-55,1
-57,1
-70,1
-43,1
-20,1
-39,1
-41,1
-50,1
-86,1
-77,1
-41,1
-25,1
-11,1
-21,1
-45,1
-68,1
-77,1
-65,1
-48,1
-36,1
-24,1
-28,1
-68,1
-99,1
-99,1
-81,1
-64,1
-52,1
-51,1
-67,1
-74,1
-60,1
-51,1
-39,1
-9,1
10,1
-15,1
-22,1
8,1
58,1
93,1
111,1
123,1
112,1
94,1
97,1
113,1
139,1
156,1
152,1
137,1
105,1
73,1
74,1
81,1
86,1
94,1
80,1
52,1
37,1
37,1
37,1
53,1
69,1
78,1
87,1
90,1
93,1
100,1
113,1
122,1
131,1
114,1
105,1
91,1
82,1
73,1
66,1
55,1
32,1
16,1
6,1
-1,1
0,1
15,1
33,1
38,1
37,1
41,1
44,1
59,1
83,1
108,1
113,1
106,1
93,1
79,1
79,1
93,1
92,1
80,1
48,1
13,1
-10,1
-32,1
-34,1
-13,1
-10,1
-7,1
-9,1
-38,1
-56,1
-37,1
-14,1
13,1
39,1
42,1
36,1
34,1
-31,1
-41,1
-47,1
-48,1
-30,1
-5,1
7,1
7,1
10,1
-7,1
-29,1
-28,1
-28,1
-24,1
-22,1
-29,1
-48,1
-64,1
-75,1
-72,1
-58,1
-44,1
-26,1
-21,1
-34,1
-27,1
-14,1
-5,1
15,1
15,1
5,1
3,1
0,1
-5,1
-5,1
-7,1
-6,1
-15,1
-25,1
-34,1
-47,1
-57,1
-48,1
-41,1
-43,1
-38,1
-30,1
-27,1
-31,1
-27,1
-13,1
2,1
15,1
16,1
17,1
17,1
11,1
10,1
10,1
14,1
22,1
22,1
14,1
8,1
-7,1
-25,1
-33,1
-40,1
-45,1
-36,1
-34,1
-35,1
-33,1
-41,1
-33,1
-21,1
-18,1
-1,1
9,1
6,1
11,1
24,1
35,1
48,1
64,1
73,1
71,1
63,1
47,1
30,1
19,1
7,1
6,1
3,1
-2,1
-15,1
-28,1
-43,1
-39,1
-37,1
-40,1
-33,1
-35,1
-40,1
-39,1
-26,1
-21,1
-7,1
3,1
3,1
0,1
-8,1
-18,1
-10,1
-6,1
0,1
5,1
0,1
-8,1
-16,1
-14,1
-8,1
-65,1
-61,1
-55,1
-53,1
-54,1
-62,1
-59,1
-60,1
-62,1
-44,1
-34,1
-22,1
-19,1
-20,1
-19,1
-11,1
-4,1
-1,1
2,1
2,1
-1,1
-7,1
-15,1
-16,1
-22,1
-36,1
-34,1
-35,1
-40,1
-40,1
-36,1
-37,1
-39,1
-37,1
-41,1
-36,1
-25,1
-29,1
-35,1
-40,1
-43,1
-46,1
-44,1
-46,1
-35,1
-33,1
-37,1
-44,1
-43,1
-42,1
-44,1
-35,1
-29,1
-24,1
-21,1
-21,1
-23,1
-12,1
-6,1
6,1
27,1
24,1
18,1
11,1
13,1
16,1
20,1
24,1
30,1
30,1
23,1
16,1
12,1
18,1
22,1
18,1
17,1
17,1
10,1
2,1
-5,1
-9,1
-15,1
-21,1
-23,1
-27,1
-28,1
-29,1
-28,1
-25,1
-21,1
-20,1
-22,1
-16,1
-12,1
-9,1
-3,1
1,1
9,1
15,1
9,1
10,1
8,1
3,1
-1,1
-7,1
-14,1
-21,1
-23,1
-23,1
-24,1
-28,1
-29,1
-30,1
-31,1
-26,1
-23,1
-22,1
-22,1
-17,1
-15,1
-7,1
-6,1
-69,1
-62,1
-62,1
-59,1
-58,1
-57,1
-43,1
-31,1
-22,1
-11,1
-8,1
-10,1
-6,1
0,1
8,1
4,1
0,1
-1,1
-9,1
-7,1
-4,1
1,1
8,1
8,1
1,1
1,1
0,1
-3,1
-4,1
-1,1
3,1
1,1
2,1
6,1
15,1
21,1
32,1
41,1
43,1
49,1
48,1
51,1
52,1
58,1
67,1
72,1
72,1
73,1
79,1
75,1
75,1
83,1
82,1
86,1
88,1
83,1
83,1
79,1
81,1
84,1
83,1
82,1
79,1
66,1
62,1
62,1
57,1
51,1
51,1
53,1
47,1
50,1
51,1
50,1
53,1
51,1
51,1
51,1
54,1
60,1
70,1
77,1
83,1
87,1
89,1
89,1
86,1
78,1
69,1
60,1
52,1
45,1
38,1
30,1
18,1
20,1
13,1
7,1
3,1
-4,1
-13,1
-25,1
-26,1
-33,1
-32,1
-38,1
-32,1
-31,1
-33,1
-26,1
-23,1
-18,1
-11,1
-7,1
-7,1
-11,1
-11,1
-6,1
3,1
5,1
7,1
13,1
7,1
1,1
-3,1
1,1
1,1
2,1
2,1
-4,1
-7,1
-13,1
-14,1
-16,1
-14,1
48,1
41,1
37,1
29,1
26,1
18,1
11,1
10,1
9,1
10,1
12,1
15,1
16,1
21,1
22,1
26,1
30,1
36,1
41,1
49,1
59,1
66,1
71,1
68,1
69,1
63,1
63,1
59,1
60,1
62,1
62,1
55,1
53,1
47,1
41,1
29,1
24,1
19,1
7,1
7,1
1,1
-2,1
-7,1
-15,1
-24,1
-21,1
-26,1
-36,1
-34,1
-43,1
-46,1
-47,1
-50,1
-46,1
-41,1
-41,1
-39,1
-38,1
-36,1
-33,1
-34,1
-35,1
-37,1
-38,1
-35,1
-31,1
-27,1
-27,1
-26,1
-27,1
-20,1
34,1
36,1
35,1
33,1
38,1
40,1
40,1
40,1
34,1
27,1
19,1
18,1
13,1
11,1
7,1
7,1
4,1
-2,1
-4,1
-5,1
-4,1
-4,1
-3,1
1,1
5,1
6,1
5,1
4,1
5,1
10,1
16,1
13,1
11,1
9,1
3,1
6,1
10,1
9,1
12,1
12,1
13,1
12,1
14,1
20,1
25,1
28,1
25,1
25,1
29,1
33,1
35,1
33,1
32,1
25,1
24,1
27,1
28,1
26,1
23,1
23,1
13,1
9,1
4,1
2,1
-6,1
-16,1
-21,1
-23,1
-26,1
-34,1
-26,1
-15,1
-15,1
-11,1
-7,1
-3,1
2,1
-2,1
36,1
35,1
41,1
46,1
46,1
51,1
54,1
49,1
45,1
41,1
34,1
31,1
30,1
27,1
23,1
21,1
24,1
21,1
24,1
28,1
42,1
52,1
52,1
55,1
61,1
69,1
74,1
73,1
73,1
78,1
77,1
79,1
78,1
74,1
70,1
57,1
45,1
36,1
21,1
15,1
7,1
10,1
13,1
10,1
13,1
7,1
11,1
15,1
20,1
25,1
34,1
46,1
47,1
54,1
68,1
74,1
81,1
82,1
80,1
73,1
67,1
63,1
58,1
46,1
42,1
31,1
22,1
22,1
20,1
16,1
20,1
15,1
16,1
17,1
19,1
23,1
30,1
35,1
40,1
35,1
32,1
26,1
30,1
25,1
17,1
14,1
9,1
4,1
-1,1
5,1
8,1
9,1
4,1
-4,1
3,1
13,1
26,1
34,1
39,1
40,1
49,1
54,1
60,1
70,1
78,1
82,1
79,1
83,1
78,1
72,1
58,1
39,1
31,1
9,1
1,1
-7,1
-7,1
-10,1
-16,1
16,1
14,1
12,1
8,1
8,1
13,1
20,1
33,1
40,1
38,1
44,1
48,1
46,1
43,1
41,1
37,1
28,1
25,1
17,1
16,1
7,1
5,1
-3,1
-4,1
-3,1
-10,1
-6,1
-8,1
-6,1
-1,1
7,1
17,1
21,1
29,1
39,1
42,1
44,1
47,1
44,1
39,1
33,1
24,1
20,1
18,1
10,1
6,1
2,1
-9,1
-13,1
-13,1
-20,1
-19,1
-16,1
-21,1
-18,1
-10,1
-3,1
7,1
17,1
27,1
38,1
44,1
56,1
60,1
62,1
64,1
63,1
63,1
69,1
69,1
66,1
63,1
59,1
53,1
53,1
55,1
55,1
76,1
75,1
69,1
70,1
76,1
74,1
72,1
71,1
72,1
69,1
73,1
84,1
87,1
93,1
97,1
106,1
112,1
114,1
126,1
133,1
140,1
138,1
142,1
144,1
140,1
131,1
128,1
121,1
109,1
100,1
88,1
87,1
89,1
80,1
82,1
75,1
71,1
74,1
73,1
77,1
78,1
74,1
78,1
77,1
77,1
73,1
70,1
65,1
63,1
60,1
56,1
54,1
42,1
41,1
30,1
23,1
23,1
13,1
1,1
-10,1
-15,1
-27,1
-30,1
-19,1
-22,1
-20,1
-23,1
-21,1
-23,1
-23,1
-28,1
-32,1
-35,1
-36,1
-41,1
-42,1
-42,1
38,1
41,1
48,1
47,1
49,1
53,1
56,1
62,1
67,1
68,1
70,1
72,1
72,1
65,1
61,1
63,1
54,1
48,1
54,1
52,1
53,1
51,1
50,1
53,1
54,1
57,1
62,1
63,1
67,1
74,1
72,1
72,1
75,1
80,1
84,1
84,1
82,1
74,1
66,1
59,1
53,1
48,1
47,1
39,1
41,1
35,1
30,1
35,1
35,1
41,1
40,1
35,1
41,1
39,1
36,1
37,1
42,1
43,1
40,1
43,1
43,1
47,1
48,1
48,1
45,1
48,1
43,1
50,1
47,1
46,1
51,1
44,1
43,1
49,1
46,1
45,1
42,1
49,1
55,1
58,1
54,1
64,1
66,1
71,1
69,1
67,1
69,1
70,1
67,1
64,1
62,1
59,1
52,1
51,1
46,1
39,1
35,1
30,1
29,1
25,1
23,1
19,1
21,1
23,1
24,1
-57,1
-51,1
-44,1
-37,1
-31,1
-30,1
-29,1
-26,1
-19,1
-13,1
-12,1
-14,1
-16,1
-26,1
-29,1
-36,1
-37,1
-33,1
-38,1
-39,1
-38,1
-40,1
-32,1
-30,1
-19,1
-19,1
-21,1
-22,1
-29,1
-24,1
-22,1
-22,1
-13,1
-4,1
-4,1
-5,1
-6,1
-14,1
-16,1
-12,1
-13,1
-17,1
-26,1
-41,1
-46,1
-40,1
-28,1
-17,1
-9,1
-11,1
-14,1
-18,1
-21,1
-9,1
2,1
16,1
20,1
18,1
45,1
41,1
33,1
29,1
26,1
27,1
33,1
34,1
36,1
34,1
24,1
26,1
28,1
24,1
25,1
20,1
18,1
11,1
7,1
7,1
12,1
16,1
20,1
22,1
20,1
12,1
12,1
15,1
13,1
11,1
4,1
-3,1
-8,1
-12,1
-13,1
-14,1
-11,1
-16,1
-16,1
-20,1
-26,1
-28,1
-25,1
-21,1
-23,1
-25,1
-24,1
-23,1
-28,1
-23,1
-20,1
-14,1
-13,1
-17,1
-17,1
-16,1
-21,1
-23,1
-27,1
-32,1
-39,1
-44,1
-43,1
-50,1
-52,1
-55,1
-12,1
-7,1
-12,1
-12,1
-8,1
-4,1
-1,1
3,1
8,1
13,1
14,1
10,1
7,1
11,1
15,1
18,1
21,1
13,1
13,1
8,1
6,1
11,1
14,1
22,1
20,1
17,1
13,1
11,1
11,1
20,1
20,1
16,1
14,1
20,1
17,1
19,1
26,1
38,1
43,1
44,1
38,1
35,1
38,1
40,1
49,1
49,1
49,1
48,1
51,1
47,1
47,1
52,1
56,1
52,1
39,1
32,1
33,1
31,1
35,1
38,1
37,1
39,1
31,1
22,1
15,1
19,1
23,1
21,1
11,1
12,1
3,1
-4,1
1,1
6,1
10,1
5,1
7,1
-3,1
-8,1
-10,1
-5,1
-3,1
-2,1
-4,1
-3,1
0,1
0,1
6,1
6,1
12,1
12,1
10,1
4,1
6,1
7,1
9,1
16,1
14,1
8,1
14,1
13,1
5,1
11,1
11,1
10,1
5,1
0,1
-4,1
-7,1
-8,1
-6,1
-7,1
-10,1
-15,1
-16,1
-11,1
-11,1
-11,1
-11,1
-16,1
-16,1
-18,1
42,1
33,1
38,1
37,1
37,1
45,1
53,1
53,1
49,1
50,1
47,1
41,1
42,1
56,1
61,1
63,1
62,1
57,1
51,1
51,1
47,1
53,1
59,1
58,1
55,1
49,1
47,1
42,1
34,1
35,1
36,1
33,1
20,1
19,1
18,1
19,1
17,1
15,1
19,1
8,1
-11,1
-10,1
-6,1
-10,1
11,1
6,1
41,1
-9,1
-9,1
15,1
-15,1
-39,1
-18,1
-13,1
-19,1
-29,1
-44,1
-47,1
-40,1
-23,1
-27,1
-7,1
-7,1
-16,1
-21,1
1,1
-15,1
-4,1
8,1
-7,1
-9,1
52,1
49,1
45,1
40,1
39,1
37,1
37,1
32,1
20,1
21,1
20,1
21,1
27,1
24,1
20,1
16,1
14,1
9,1
2,1
-2,1
4,1
5,1
2,1
5,1
1,1
0,1
-8,1
-12,1
-3,1
-14,1
-15,1
-18,1
-24,1
-28,1
-26,1
-25,1
-23,1
-19,1
-9,1
-17,1
-30,1
-45,1
-42,1
-40,1
-44,1
-39,1
-45,1
-44,1
-46,1
-54,1
-50,1
-50,1
-46,1
-51,1
-61,1
-67,1
-68,1
-78,1
-79,1
-81,1
-81,1
-86,1
-88,1
-86,1
-97,1
-93,1
4,1
3,1
8,1
5,1
9,1
10,1
6,1
13,1
14,1
7,1
1,1
-8,1
-7,1
-8,1
-6,1
-2,1
-1,1
-1,1
0,1
-5,1
-11,1
-9,1
-14,1
-12,1
-4,1
-9,1
-6,1
-8,1
-7,1
-16,1
-23,1
-28,1
-28,1
-31,1
-37,1
-38,1
-42,1
-48,1
-55,1
-55,1
-48,1
-46,1
-47,1
-41,1
-42,1
-54,1
-61,1
-62,1
-58,1
-51,1
-40,1
-34,1
-35,1
-43,1
-46,1
-49,1
-51,1
-45,1
-49,1
-38,1
-43,1
-48,1
-45,1
-44,1
-42,1
-46,1
-49,1
-47,1
-48,1
-51,1
-56,1
-55,1
-58,1
-62,1
-63,1
-67,1
-61,1
-54,1
-50,1
-48,1
-49,1
-52,1
-59,1
-67,1
-66,1
-56,1
-51,1
-42,1
-41,1
-48,1
-53,1
-55,1
-58,1
-57,1
-41,1
-41,1
-37,1
-37,1
-41,1
-44,1
-43,1
-38,1
-16,1
-10,1
-14,1
-14,1
-17,1
-27,1
-37,1
-38,1
-43,1
-45,1
-40,1
-44,1
-43,1
-45,1
-44,1
-39,1
-39,1
-37,1
-31,1
-37,1
-41,1
-43,1
-44,1
-45,1
-46,1
-50,1
-45,1
-40,1
-42,1
-39,1
-40,1
-49,1
-51,1
-54,1
-56,1
-55,1
-55,1
-59,1
-60,1
-60,1
-57,1
-53,1
-53,1
-51,1
-49,1
-49,1
-49,1
-53,1
-53,1
-54,1
-58,1
-59,1
-59,1
-59,1
-55,1
-49,1
-50,1
-53,1
-49,1
-21,1
-19,1
-15,1
-11,1
-8,1
-3,1
1,1
3,1
10,1
18,1
8,1
15,1
18,1
20,1
19,1
27,1
32,1
31,1
35,1
36,1
35,1
34,1
32,1
27,1
20,1
16,1
16,1
7,1
9,1
9,1
10,1
11,1
13,1
9,1
8,1
7,1
1,1
-2,1
0,1
3,1
1,1
3,1
0,1
-4,1
-6,1
-3,1
-5,1
-3,1
-6,1
-1,1
-4,1
-14,1
-13,1
-11,1
-9,1
-9,1
-5,1
-1,1
-5,1
-13,1
-15,1
-16,1
-20,1
-21,1
-26,1
-27,1
-31,1
-36,1
-42,1
-46,1
-45,1
-38,1
-38,1
-37,1
-33,1
-29,1
-30,1
-29,1
-29,1
-32,1
-33,1
-35,1
-40,1
-41,1
-34,1
-33,1
-36,1
-33,1
-31,1
-28,1
-22,1
-24,1
-22,1
-22,1
-19,1
-20,1
-16,1
-10,1
-12,1
-3,1
-2,1
2,1
8,1
8,1
11,1
15,1
11,1
6,1
8,1
7,1
11,1
18,1
29,1
35,1
37,1
36,1
32,1
33,1
35,1
32,1
29,1
34,1
40,1
47,1
46,1
53,1
57,1
51,1
50,1
50,1
53,1
48,1
41,1
42,1
39,1
34,1
40,1
41,1
40,1
-15,1
-18,1
-26,1
-32,1
-34,1
-44,1
-55,1
-65,1
-74,1
-83,1
-89,1
-89,1
-92,1
-95,1
-104,1
-108,1
-118,1
-117,1
-113,1
-110,1
-113,1
-118,1
-123,1
-125,1
-126,1
-129,1
-125,1
-121,1
-112,1
-118,1
-112,1
-112,1
-115,1
-117,1
-117,1
-112,1
-112,1
-105,1
-103,1
-105,1
-105,1
-106,1
-105,1
-101,1
-99,1
-95,1
-89,1
-83,1
-81,1
-82,1
-85,1
-89,1
-91,1
-86,1
-79,1
-69,1
-64,1
-62,1
-55,1
-37,1
-33,1
-30,1
-30,1
-24,1
-20,1
-10,1
-6,1
-7,1
-4,1
-2,1
-3,1
-1,1
2,1
4,1
5,1
10,1
15,1
19,1
23,1
27,1
35,1
36,1
36,1
40,1
41,1
44,1
40,1
41,1
38,1
35,1
43,1
42,1
42,1
44,1
39,1
39,1
39,1
41,1
36,1
33,1
38,1
41,1
42,1
41,1
38,1
30,1
28,1
20,1
21,1
16,1
16,1
18,1
20,1
14,1
9,1
4,1
-5,1
-9,1
-12,1
-8,1
-8,1
-12,1
-14,1
-15,1
-25,1
-27,1
-29,1
-34,1
-35,1
-34,1
-40,1
-41,1
10,1
10,1
9,1
5,1
5,1
3,1
3,1
1,1
-1,1
-5,1
-7,1
-11,1
-16,1
-17,1
-18,1
-22,1
-16,1
-9,1
-6,1
-1,1
-4,1
-6,1
-14,1
-22,1
-26,1
-19,1
-13,1
-12,1
-4,1
-1,1
0,1
-5,1
-8,1
-12,1
-16,1
-15,1
-12,1
-11,1
-11,1
-8,1
-10,1
-11,1
-11,1
-12,1
-14,1
-5,1
-1,1
2,1
4,1
-1,1
-5,1
-7,1
-6,1
-1,1
3,1
-1,1
0,1
-6,1
-15,1
-13,1
-14,1
-18,1
-15,1
15,1
14,1
13,1
14,1
14,1
20,1
20,1
23,1
20,1
26,1
25,1
28,1
29,1
33,1
36,1
37,1
34,1
35,1
32,1
30,1
29,1
35,1
38,1
37,1
37,1
39,1
36,1
35,1
39,1
41,1
42,1
37,1
34,1
28,1
27,1
27,1
21,1
24,1
16,1
10,1
14,1
17,1
17,1
19,1
14,1
12,1
24,1
23,1
26,1
34,1
39,1
43,1
47,1
51,1
50,1
50,1
46,1
45,1
43,1
44,1
45,1
45,1
46,1
42,1
38,1
39,1
41,1
34,1
28,1
22,1
23,1
21,1
19,1
15,1
13,1
11,1
13,1
13,1
9,1
15,1
8,1
5,1
3,1
-4,1
-7,1
-4,1
2,1
1,1
-3,1
1,1
4,1
-1,1
-2,1
3,1
-1,1
-6,1
-14,1
-8,1
-9,1
-10,1
-11,1
-9,1
-11,1
-11,1
-9,1
-12,1
-12,1
-16,1
-21,1
-25,1
-24,1
-25,1
-21,1
-24,1
-17,1
-16,1
-22,1
-21,1
-23,1
-18,1
-16,1
-13,1
-14,1
-13,1
-15,1
-17,1
-15,1
-13,1
-9,1
76,1
76,1
81,1
80,1
80,1
81,1
82,1
79,1
78,1
75,1
79,1
80,1
82,1
85,1
84,1
83,1
87,1
87,1
85,1
84,1
81,1
81,1
77,1
73,1
74,1
72,1
65,1
62,1
65,1
62,1
60,1
61,1
59,1
54,1
47,1
47,1
45,1
42,1
44,1
40,1
30,1
25,1
17,1
12,1
13,1
13,1
12,1
11,1
4,1
2,1
8,1
10,1
8,1
11,1
1,1
-3,1
1,1
-4,1
-6,1
-9,1
-14,1
-14,1
-17,1
-16,1
-13,1
-13,1
-11,1
-7,1
-6,1
-7,1
-9,1
-12,1
-9,1
-6,1
0,1
-2,1
13,1
17,1
23,1
25,1
31,1
38,1
42,1
45,1
49,1
53,1
55,1
62,1
64,1
65,1
63,1
66,1
72,1
76,1
74,1
78,1
77,1
79,1
79,1
76,1
82,1
84,1
86,1
85,1
86,1
84,1
85,1
88,1
91,1
91,1
88,1
85,1
90,1
93,1
96,1
95,1
94,1
96,1
95,1
101,1
97,1
96,1
97,1
90,1
88,1
91,1
86,1
90,1
95,1
88,1
88,1
85,1
78,1
75,1
69,1
60,1
55,1
53,1
50,1
52,1
48,1
49,1
47,1
43,1
37,1
36,1
36,1
34,1
31,1
30,1
30,1
26,1
23,1
27,1
33,1
34,1
34,1
31,1
32,1
26,1
28,1
-62,1
-64,1
-66,1
-56,1
-54,1
-56,1
-55,1
-56,1
-60,1
-58,1
-52,1
-54,1
-56,1
-55,1
-58,1
-53,1
-50,1
-50,1
-52,1
-44,1
-46,1
-47,1
-44,1
-44,1
-46,1
-48,1
-45,1
-44,1
-45,1
-43,1
-38,1
-32,1
-32,1
-39,1
-37,1
-38,1
-33,1
-32,1
-30,1
-29,1
-30,1
-25,1
-25,1
-23,1
-15,1
-16,1
-15,1
-13,1
-15,1
-10,1
-8,1
-10,1
-5,1
0,1
2,1
7,1
9,1
7,1
8,1
9,1
12,1
8,1
5,1
10,1
6,1
10,1
19,1
20,1
21,1
20,1
19,1
24,1
20,1
19,1
13,1
13,1
11,1
11,1
10,1
6,1
6,1
8,1
6,1
6,1
10,1
12,1
20,1
17,1
15,1
10,1
12,1
15,1
15,1
15,1
21,1
27,1
25,1
27,1
29,1
50,1
49,1
50,1
44,1
40,1
43,1
40,1
37,1
36,1
40,1
34,1
33,1
32,1
32,1
23,1
23,1
22,1
23,1
17,1
13,1
17,1
10,1
7,1
7,1
1,1
-6,1
-10,1
-16,1
-16,1
-17,1
-19,1
-24,1
-23,1
-28,1
-28,1
-26,1
-31,1
-35,1
-38,1
-41,1
-45,1
-44,1
-51,1
-54,1
-56,1
-59,1
-54,1
-54,1
-58,1
-57,1
-55,1
-56,1
-56,1
-53,1
-56,1
-51,1
-53,1
-51,1
-49,1
-44,1
-46,1
-44,1
-43,1
-45,1
-44,1
-50,1
-17,1
-19,1
-22,1
-14,1
-9,1
-6,1
2,1
4,1
3,1
-3,1
-3,1
1,1
1,1
6,1
12,1
17,1
20,1
25,1
26,1
25,1
27,1
27,1
37,1
42,1
46,1
54,1
63,1
67,1
73,1
83,1
85,1
83,1
83,1
84,1
90,1
91,1
88,1
96,1
95,1
98,1
105,1
105,1
108,1
109,1
108,1
111,1
107,1
111,1
113,1
107,1
108,1
103,1
101,1
103,1
105,1
106,1
104,1
101,1
95,1
92,1
90,1
93,1
90,1
86,1
84,1
78,1
75,1
69,1
70,1
66,1
59,1
52,1
49,1
47,1
43,1
40,1
38,1
35,1
27,1
20,1
19,1
27,1
31,1
33,1
31,1
33,1
38,1
33,1
32,1
31,1
30,1
24,1
17,1
21,1
21,1
17,1
16,1
14,1
10,1
17,1
12,1
9,1
7,1
6,1
-3,1
-7,1
-12,1
-12,1
-12,1
-13,1
-17,1
-19,1
-22,1
-20,1
-21,1
-21,1
-20,1
-26,1
-29,1
-24,1
-23,1
-19,1
-14,1
-12,1
-7,1
-10,1
-12,1
-3,1
-1,1
-12,1
-15,1
-10,1
-2,1
0,1
5,1
11,1
12,1
12,1
11,1
15,1
26,1
34,1
32,1
33,1
36,1
32,1
31,1
29,1
27,1
22,1
13,1
4,1
8,1
12,1
4,1
4,1
5,1
8,1
9,1
0,1
7,1
13,1
12,1
13,1
15,1
11,1
8,1
10,1
8,1
10,1
9,1
13,1
14,1
19,1
23,1
33,1
43,1
48,1
58,1
59,1
67,1
74,1
74,1
79,1
82,1
81,1
79,1
73,1
75,1
79,1
79,1
79,1
88,1
91,1
96,1
98,1
98,1
109,1
109,1
110,1
106,1
45,1
35,1
33,1
33,1
33,1
32,1
26,1
25,1
27,1
25,1
21,1
20,1
15,1
15,1
15,1
15,1
15,1
14,1
16,1
18,1
17,1
15,1
8,1
3,1
0,1
-3,1
-3,1
-4,1
-3,1
-7,1
-15,1
-22,1
-27,1
-26,1
-31,1
-36,1
-40,1
-39,1
-40,1
-44,1
-42,1
-46,1
-47,1
-48,1
-50,1
-54,1
-58,1
-57,1
-62,1
-62,1
-55,1
-63,1
-68,1
-64,1
-68,1
-67,1
-65,1
-64,1
-66,1
-67,1
-65,1
-68,1
-67,1
-64,1
-1,1
1,1
5,1
5,1
2,1
-2,1
5,1
5,1
6,1
6,1
9,1
12,1
13,1
16,1
19,1
19,1
21,1
24,1
18,1
24,1
25,1
25,1
26,1
25,1
26,1
26,1
27,1
28,1
22,1
24,1
25,1
22,1
20,1
15,1
14,1
12,1
5,1
4,1
-1,1
-7,1
-10,1
-12,1
-15,1
-13,1
-15,1
-16,1
-20,1
-20,1
-26,1
-25,1
-17,1
-21,1
-21,1
-24,1
-25,1
-22,1
-21,1
-22,1
-29,1
-23,1
-24,1
-20,1
-16,1
-15,1
-16,1
-15,1
-14,1
-37,1
-32,1
-30,1
-25,1
-17,1
-11,1
-9,1
-2,1
8,1
14,1
21,1
21,1
27,1
29,1
31,1
35,1
33,1
33,1
33,1
33,1
32,1
29,1
33,1
34,1
35,1
30,1
30,1
26,1
23,1
17,1
13,1
20,1
22,1
22,1
24,1
21,1
24,1
17,1
11,1
11,1
16,1
19,1
19,1
20,1
23,1
22,1
15,1
13,1
22,1
16,1
21,1
18,1
18,1
16,1
8,1
5,1
1,1
-5,1
-1,1
-5,1
-6,1
-13,1
-20,1
-22,1
-27,1
-32,1
-34,1
-40,1
-43,1
-50,1
-54,1
-60,1
-64,1
-68,1
-73,1
-71,1
-70,1
-76,1
-74,1
-72,1
-77,1
-73,1
-73,1
-74,1
-71,1
-69,1
-68,1
-65,1
-64,1
-60,1
-62,1
-60,1
-56,1
-53,1
-44,1
-36,1
-33,1
-33,1
-28,1
-20,1
-21,1
-19,1
-13,1
-9,1
-6,1
-4,1
0,1
-21,1
-24,1
-25,1
-33,1
-31,1
-40,1
-41,1
-38,1
-37,1
-33,1
-34,1
-30,1
-32,1
-40,1
-35,1
-38,1
-40,1
-41,1
-42,1
-46,1
-47,1
-44,1
-43,1
-44,1
-37,1
-35,1
-36,1
-36,1
-38,1
-41,1
-46,1
-45,1
-40,1
-39,1
-35,1
-27,1
-26,1
-25,1
-26,1
-25,1
-17,1
-16,1
-16,1
-10,1
-11,1
-6,1
-4,1
-3,1
-1,1
2,1
-1,1
4,1
1,1
9,1
12,1
13,1
13,1
4,1
6,1
9,1
7,1
3,1
0,1
127,1
124,1
124,1
120,1
117,1
112,1
106,1
103,1
106,1
101,1
100,1
101,1
99,1
96,1
90,1
86,1
83,1
84,1
77,1
75,1
72,1
67,1
68,1
68,1
64,1
68,1
63,1
59,1
53,1
43,1
36,1
29,1
18,1
16,1
16,1
12,1
9,1
9,1
2,1
-7,1
-9,1
-19,1
-26,1
-32,1
-37,1
-41,1
-44,1
-47,1
-52,1
-63,1
-61,1
-56,1
